"date","ecoregion","14","21","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","1","2","3","4","5","6","7","8","9","10","11","12","13","15","16","17","18","19","20","22","23","24","25","26","27"
"X1870.10.16","Floridian",28.2937851,28.43358994,28.43358994,28.43358994,28.43358994,28.43358994,28.31658718,28.30104956,28.43358994,28.43358994,28.2937851,28.29544775,28.43358994,28.40562897,28.2937851,28.43358994,28.34298592,28.43358994,28.2937851,28.1888599395752,28.1888599395752,28.1888599395752,28.1888599395752,28.1888599395752,28.1888599395752,28.1888599395752,28.1888599395752,28.1888599395752,28.1888599395752,28.1666766538458,28.1888599395752,28.1888599395752,28.4335899353027,28.246546295711,28.2935421342795,28.1888599395752,28.2803350286337,28.1888599395752,28.241774533246,28.1949654696141,28.4231172553054,28.2100570258193,28.2024560504489,28.1888599395752
"X1870.11.16","Floridian",26.76192284,26.92082596,26.92082596,26.92082596,26.92082596,26.92082596,26.79305186,26.77210247,26.92082596,26.92082596,26.76192284,26.76419266,26.92082596,26.88904533,26.76192284,26.92082596,26.83869667,26.92082596,26.76192284,26.5738506317139,26.5738506317139,26.5738506317139,26.5738506317139,26.5738506317139,26.5738506317139,26.5738506317139,26.5738506317139,26.5738506317139,26.5738506317139,26.548536507558,26.5738506317139,26.5738506317139,26.920825958252,26.6556376729693,26.7222678234122,26.5738506317139,26.7035429434464,26.5738506317139,26.6488723239383,26.5825069808167,26.9059779149992,26.6039036127526,26.5931270387438,26.5738506317139
"X1870.12.16","Floridian",25.35993958,25.55124474,25.55124474,25.55124474,25.55124474,25.55124474,25.40664564,25.37374964,25.55124474,25.55124474,25.35993958,25.36334523,25.55124474,25.5129837,25.35993958,25.55124474,25.4842247,25.55124474,25.35993958,25.2559204101562,25.2559204101562,25.2559204101562,25.2559204101562,25.2559204101562,25.2559204101562,25.2559204101562,25.2559204101562,25.2559204101562,25.2559204101562,25.2303460525254,25.2559204101562,25.2559204101562,25.5512447357178,25.32553257261,25.3822441101074,25.2559204101562,25.3663066294735,25.2559204101562,25.3197743183858,25.2632881687981,25.5386069830473,25.281499682449,25.2723273171319,25.2559204101562
"X1871.01.16","Floridian",23.88225174,24.12128258,24.12128258,24.12128258,24.12128258,24.12128258,23.93677684,23.89850578,24.12128258,24.12128258,23.88225174,23.88622753,24.12128258,24.07347641,23.88225174,24.12128258,24.05943832,24.12128258,23.88225174,23.8199729919434,23.8199729919434,23.8199729919434,23.8199729919434,23.8199729919434,23.8199729919434,23.8199729919434,23.8199729919434,23.8199729919434,23.8199729919434,23.7887459706452,23.8199729919434,23.8199729919434,24.1212825775146,23.8909959656852,23.948856860916,23.8199729919434,23.9325963795767,23.8199729919434,23.8851210104453,23.8274900710013,24.1083886988528,23.8460706725834,23.836712413364,23.8199729919434
"X1871.02.15","Floridian",23.63483238,23.72861862,23.72861862,23.72861862,23.72861862,23.72861862,23.67610359,23.64681563,23.72861862,23.72861862,23.63483238,23.63784174,23.72861862,23.70986137,23.63483238,23.72861862,23.79163361,23.72861862,23.63483238,23.4527263641357,23.4527263641357,23.4527263641357,23.4527263641357,23.4527263641357,23.4527263641357,23.4527263641357,23.4527263641357,23.4527263641357,23.4527263641357,23.419058951685,23.4527263641357,23.4527263641357,23.7286186218262,23.5177581105913,23.5707380812981,23.4527263641357,23.5558492721707,23.4527263641357,23.5123787441769,23.4596093310636,23.7168124216097,23.4766225439357,23.4680537117852,23.4527263641357
"X1871.03.16","Floridian",23.88331604,24.08938599,24.08938599,24.08938599,24.08938599,24.08938599,23.9286935,23.89732719,24.08938599,24.08938599,23.88331604,23.88662481,24.08938599,24.048172,23.88331604,24.08938599,24.05464325,24.08938599,23.88331604,23.8529090881348,23.8529090881348,23.8529090881348,23.8529090881348,23.8529090881348,23.8529090881348,23.8529090881348,23.8529090881348,23.8529090881348,23.8529090881348,23.8161986722785,23.8529090881348,23.8529090881348,24.0893859863281,23.9086500712803,23.9540610561481,23.8529090881348,23.9412993373897,23.8529090881348,23.9040392282847,23.8588087196905,24.0792664794235,23.8733913391594,23.86604669359,23.8529090881348
"X1871.04.16","Floridian",25.11907578,25.20871925,25.20871925,25.20871925,25.20871925,25.20871925,25.14928273,25.12751723,25.20871925,25.20871925,25.11907578,25.12127837,25.20871925,25.19079056,25.11907578,25.20871925,25.22314148,25.20871925,25.11907578,24.9390354156494,24.9390354156494,24.9390354156494,24.9390354156494,24.9390354156494,24.9390354156494,24.9390354156494,24.9390354156494,24.9390354156494,24.9390354156494,24.9102283736407,24.9390354156494,24.9390354156494,25.20871925354,25.0026037488665,25.0543915081575,24.9390354156494,25.0398377427829,24.9390354156494,24.9973454346528,24.9457634947652,25.1971787289456,24.9623938583014,24.9540178510878,24.9390354156494
"X1871.05.16","Floridian",26.93224335,26.93720627,26.93720627,26.93720627,26.93720627,26.93720627,26.94138881,26.93475474,26.93720627,26.93720627,26.93224335,26.9329102,26.93720627,26.93621368,26.93224335,26.93720627,26.94317703,26.93720627,26.93224335,26.5515251159668,26.5515251159668,26.5515251159668,26.5515251159668,26.5515251159668,26.5515251159668,26.5515251159668,26.5515251159668,26.5515251159668,26.5515251159668,26.53156515865,26.5515251159668,26.5515251159668,26.9372062683105,26.642435673305,26.7164985568537,26.5515251159668,26.6956848772334,26.5515251159668,26.6349156353925,26.5611470989775,26.9207018946742,26.5849305701068,26.5729518466526,26.5515251159668
"X1871.06.16","Floridian",28.74490356,28.65240097,28.65240097,28.65240097,28.65240097,28.65240097,28.739054,28.74240988,28.65240097,28.65240097,28.74490356,28.74447703,28.65240097,28.67090149,28.74490356,28.65240097,28.6938839,28.65240097,28.74490356,28.3408260345459,28.3408260345459,28.3408260345459,28.3408260345459,28.3408260345459,28.3408260345459,28.3408260345459,28.3408260345459,28.3408260345459,28.3408260345459,28.3352796263614,28.3408260345459,28.3408260345459,28.652400970459,28.4142686980111,28.4741008626243,28.3408260345459,28.4572864011076,28.3408260345459,28.4081935882568,28.3485992138202,28.639067808787,28.3678128400187,28.3581357532077,28.3408260345459
"X1871.07.16","Floridian",29.41246986,29.37487602,29.37487602,29.37487602,29.37487602,29.37487602,29.40487153,29.41029288,29.37487602,29.37487602,29.41246986,29.41191582,29.37487602,29.38239479,29.41246986,29.37487602,29.36793976,29.37487602,29.41246986,29.2056083679199,29.2056083679199,29.2056083679199,29.2056083679199,29.2056083679199,29.2056083679199,29.2056083679199,29.2056083679199,29.2056083679199,29.2056083679199,29.1981713375803,29.2056083679199,29.2056083679199,29.3748760223389,29.2455071721758,29.2780118732783,29.2056083679199,29.2688771704085,29.2056083679199,29.2422067796862,29.2098312615853,29.3676325866768,29.2202693458617,29.2150121264988,29.2056083679199
"X1871.08.16","Floridian",29.34283829,29.2739315,29.2739315,29.2739315,29.2739315,29.2739315,29.33213425,29.3391304,29.2739315,29.2739315,29.34283829,29.34205778,29.2739315,29.28771286,29.34283829,29.2739315,29.29370346,29.2739315,29.34283829,29.1895790100098,29.1895790100098,29.1895790100098,29.1895790100098,29.1895790100098,29.1895790100098,29.1895790100098,29.1895790100098,29.1895790100098,29.1895790100098,29.1817182379254,29.1895790100098,29.1895790100098,29.2739315032959,29.2094620977129,29.2256604233229,29.1895790100098,29.2211082543622,29.1895790100098,29.2078173869365,29.1916834381167,29.2703218245291,29.1968851314755,29.1942652596368,29.1895790100098
"X1871.09.16","Floridian",28.95344925,29.06298828,29.06298828,29.06298828,29.06298828,29.06298828,28.96545083,28.95732529,29.06298828,29.06298828,28.95344925,28.95432436,29.06298828,29.04108047,28.95344925,29.06298828,28.95224075,29.06298828,28.95344925,29.0829334259033,29.0829334259033,29.0829334259033,29.0829334259033,29.0829334259033,29.0829334259033,29.0829334259033,29.0829334259033,29.0829334259033,29.0829334259033,29.0760273884919,29.0829334259033,29.0829334259033,29.06298828125,29.0782320703779,29.0744019767453,29.0829334259033,29.0754783369674,29.0829334259033,29.0786209621945,29.0824358339369,29.0638417896924,29.0812058936893,29.0818253623115,29.0829334259033
"X1871.10.16","Floridian",28.35478592,28.48433685,28.48433685,28.48433685,28.48433685,28.48433685,28.37758745,28.36184109,28.48433685,28.48433685,28.35478592,28.35644853,28.48433685,28.45842667,28.35478592,28.48433685,28.39523392,28.48433685,28.35478592,28.4735469818115,28.4735469818115,28.4735469818115,28.4735469818115,28.4735469818115,28.4735469818115,28.4735469818115,28.4735469818115,28.4735469818115,28.4735469818115,28.4577889523264,28.4735469818115,28.4735469818115,28.4843368530273,28.4760903085981,28.4781623024472,28.4735469818115,28.4775800159619,28.4735469818115,28.4758799269393,28.4738161677878,28.4838751243041,28.4744815375861,28.4741464191013,28.4735469818115
"X1871.11.16","Floridian",27.17892265,27.31607437,27.31607437,27.31607437,27.31607437,27.31607437,27.21005167,27.18865842,27.31607437,27.31607437,27.17892265,27.18119248,27.31607437,27.28864403,27.17892265,27.31607437,27.26234665,27.31607437,27.17892265,27.162036895752,27.162036895752,27.162036895752,27.162036895752,27.162036895752,27.162036895752,27.162036895752,27.162036895752,27.162036895752,27.162036895752,27.1420853307692,27.162036895752,27.162036895752,27.3160743713379,27.1983457292829,27.2279257581413,27.162036895752,27.2196129675191,27.162036895752,27.1953422958786,27.1658798265358,27.3094826775628,27.175378724346,27.1705945332845,27.162036895752
"X1871.12.16","Floridian",25.62194061,25.85224533,25.85224533,25.85224533,25.85224533,25.85224533,25.66864668,25.63654654,25.85224533,25.85224533,25.62194061,25.62534626,25.85224533,25.80618439,25.62194061,25.85224533,25.76692505,25.85224533,25.62194061,25.7163581848145,25.7163581848145,25.7163581848145,25.7163581848145,25.7163581848145,25.7163581848145,25.7163581848145,25.7163581848145,25.7163581848145,25.7163581848145,25.6902268749172,25.7163581848145,25.7163581848145,25.8522453308105,25.7483887263707,25.7744833224082,25.7163581848145,25.7671500329692,25.7163581848145,25.7457391893542,25.7197483007229,25.8464303403287,25.7281279376173,25.7239074707031,25.7163581848145
"X1872.01.16","Floridian",24.59125137,24.90828133,24.90828133,24.90828133,24.90828133,24.90828133,24.64577648,24.60909723,24.90828133,24.90828133,24.59125137,24.59522716,24.90828133,24.84487534,24.59125137,24.90828133,24.77843781,24.90828133,24.59125137,24.8097229003906,24.8097229003906,24.8097229003906,24.8097229003906,24.8097229003906,24.8097229003906,24.8097229003906,24.8097229003906,24.8097229003906,24.8097229003906,24.7761561248262,24.8097229003906,24.8097229003906,24.9082813262939,24.8329545293536,24.8518808397944,24.8097229003906,24.8465620330853,24.8097229003906,24.8310328303157,24.8121817384589,24.9040637359963,24.8182594569649,24.8151983684964,24.8097229003906
"X1872.02.15","Floridian",24.12783241,24.31761932,24.31761932,24.31761932,24.31761932,24.31761932,24.16910362,24.14177486,24.31761932,24.31761932,24.12783241,24.13084177,24.31761932,24.27966194,24.12783241,24.31761932,24.29353409,24.31761932,24.12783241,24.0854759216309,24.0854759216309,24.0854759216309,24.0854759216309,24.0854759216309,24.0854759216309,24.0854759216309,24.0854759216309,24.0854759216309,24.0854759216309,24.0466720451743,24.0854759216309,24.0854759216309,24.3176193237305,24.1401954378401,24.1847742554769,24.0854759216309,24.1722463982873,24.0854759216309,24.1356690896524,24.091267441018,24.3076852592262,24.1055828304741,24.0983727773031,24.0854759216309
"X1872.03.16","Floridian",24.36831665,24.56063652,24.56063652,24.56063652,24.56063652,24.56063652,24.41369411,24.38204719,24.56063652,24.56063652,24.36831665,24.37162542,24.56063652,24.52217255,24.36831665,24.56063652,24.51329308,24.56063652,24.36831665,24.3680973052979,24.3680973052979,24.3680973052979,24.3680973052979,24.3680973052979,24.3680973052979,24.3680973052979,24.3680973052979,24.3680973052979,24.3680973052979,24.3304103204759,24.3680973052979,24.3680973052979,24.5606365203857,24.4134815488543,24.4504551198441,24.3680973052979,24.4400645432944,24.3680973052979,24.4097274058574,24.3729007784393,24.55239722965,24.3847739302267,24.3787939283583,24.3680973052979
"X1872.04.16","Floridian",25.71507454,25.80121994,25.80121994,25.80121994,25.80121994,25.80121994,25.74528204,25.72344469,25.80121994,25.80121994,25.71507454,25.71727717,25.80121994,25.78399086,25.71507454,25.80121994,25.78064156,25.80121994,25.71507454,25.54709815979,25.54709815979,25.54709815979,25.54709815979,25.54709815979,25.54709815979,25.54709815979,25.54709815979,25.54709815979,25.54709815979,25.5175616248179,25.54709815979,25.54709815979,25.8012199401855,25.6069982937404,25.6557976496702,25.54709815979,25.6420837067161,25.54709815979,25.6020434096053,25.5534379963072,25.7903453594929,25.5691087076983,25.5612160364787,25.54709815979
"X1872.05.16","Floridian",26.99424362,26.91245651,26.91245651,26.91245651,26.91245651,26.91245651,27.00338909,26.99498461,26.91245651,26.91245651,26.99424362,26.99491048,26.91245651,26.92881393,26.99424362,26.91245651,26.96072693,26.91245651,26.99424362,26.4922122955322,26.4922122955322,26.4922122955322,26.4922122955322,26.4922122955322,26.4922122955322,26.4922122955322,26.4922122955322,26.4922122955322,26.4922122955322,26.4777079953986,26.4922122955322,26.4922122955322,26.9124565124512,26.5912698609488,26.6719699374513,26.4922122955322,26.6492910265424,26.4922122955322,26.5830759100012,26.5026965587402,26.8944730887542,26.5286114009347,26.5155591964722,26.4922122955322
"X1872.06.16","Floridian",28.40190506,28.28715134,28.28715134,28.28715134,28.28715134,28.28715134,28.39605549,28.39895731,28.28715134,28.28715134,28.40190506,28.40147853,28.28715134,28.31010208,28.40190506,28.28715134,28.33583527,28.28715134,28.40190506,27.920389175415,27.920389175415,27.920389175415,27.920389175415,27.920389175415,27.920389175415,27.920389175415,27.920389175415,27.920389175415,27.920389175415,27.9162014718783,27.920389175415,27.920389175415,28.2871513366699,28.0068402562823,28.0772700998824,27.920389175415,28.0574774030528,27.920389175415,27.9996891021729,27.929539166964,28.2714565594991,27.9521559767836,27.9407648510403,27.920389175415
"X1872.07.16","Floridian",29.21846962,29.15087509,29.15087509,29.15087509,29.15087509,29.15087509,29.21087129,29.21568041,29.15087509,29.15087509,29.21846962,29.21791557,29.15087509,29.164394,29.21846962,29.15087509,29.17912827,29.15087509,29.21846962,28.9192981719971,28.9192981719971,28.9192981719971,28.9192981719971,28.9192981719971,28.9192981719971,28.9192981719971,28.9192981719971,28.9192981719971,28.9192981719971,28.9112574625823,28.9192981719971,28.9192981719971,29.1508750915527,28.973884160178,29.0183541953908,28.9192981719971,29.0058569090137,28.9192981719971,28.9693688573064,28.9250755587635,29.1409652684186,28.9393560154232,28.9321635564168,28.9192981719971
"X1872.08.16","Floridian",29.9168396,29.81993294,29.81993294,29.81993294,29.81993294,29.81993294,29.90613556,29.91256029,29.81993294,29.81993294,29.9168396,29.9160591,29.81993294,29.83931427,29.9168396,29.81993294,29.83830414,29.81993294,29.9168396,29.7044544219971,29.7044544219971,29.7044544219971,29.7044544219971,29.7044544219971,29.7044544219971,29.7044544219971,29.7044544219971,29.7044544219971,29.7044544219971,29.6930185867568,29.7044544219971,29.7044544219971,29.8199329376221,29.731674357823,29.7538498564263,29.7044544219971,29.7476179396923,29.7044544219971,29.7294227496998,29.7073353828858,29.8149912894309,29.7144564981536,29.7108698950873,29.7044544219971
"X1872.09.16","Floridian",29.33145142,29.40848923,29.40848923,29.40848923,29.40848923,29.40848923,29.343453,29.33466413,29.40848923,29.40848923,29.33145142,29.33232653,29.40848923,29.39308167,29.33145142,29.40848923,29.3353199,29.40848923,29.33145142,29.2779331207275,29.2779331207275,29.2779331207275,29.2779331207275,29.2779331207275,29.2779331207275,29.2779331207275,29.2779331207275,29.2779331207275,29.2779331207275,29.2683796575514,29.2779331207275,29.2779331207275,29.4084892272949,29.3087070601327,29.3337779293171,29.2779331207275,29.3267323348978,29.2779331207275,29.3061614680935,29.2811902377313,29.4029023668787,29.2892411299578,29.2851862377591,29.2779331207275
"X1872.10.16","Floridian",27.95478439,28.05833817,28.05833817,28.05833817,28.05833817,28.05833817,27.97758647,27.96130908,28.05833817,28.05833817,27.95478439,27.95644705,28.05833817,28.03762741,27.95478439,28.05833817,27.96763535,28.05833817,27.95478439,27.9249229431152,27.9249229431152,27.9249229431152,27.9249229431152,27.9249229431152,27.9249229431152,27.9249229431152,27.9249229431152,27.9249229431152,27.9249229431152,27.9075101302842,27.9249229431152,27.9249229431152,28.0583381652832,27.956370816912,27.9819907260079,27.9249229431152,27.9747908364779,27.9249229431152,27.953769477638,27.9282513894063,28.0526289553256,27.9364785922794,27.9323348999023,27.9249229431152
"X1872.11.16","Floridian",26.28292274,26.38782501,26.38782501,26.38782501,26.38782501,26.38782501,26.31405176,26.29200036,26.38782501,26.38782501,26.28292274,26.28519257,26.38782501,26.36684456,26.28292274,26.38782501,26.34289627,26.38782501,26.28292274,26.0630989074707,26.0630989074707,26.0630989074707,26.0630989074707,26.0630989074707,26.0630989074707,26.0630989074707,26.0630989074707,26.0630989074707,26.0630989074707,26.0438161688336,26.0630989074707,26.0630989074707,26.387825012207,26.1396414893014,26.2019990909995,26.0630989074707,26.1844749131462,26.0630989074707,26.1333099571434,26.0712001824329,26.3739290752926,26.0912247905581,26.0811392466227,26.0630989074707
"X1872.12.16","Floridian",25.15594101,25.34824562,25.34824562,25.34824562,25.34824562,25.34824562,25.20264707,25.16977147,25.34824562,25.34824562,25.15594101,25.15934666,25.34824562,25.3097847,25.15594101,25.34824562,25.27942657,25.34824562,25.15594101,25.033670425415,25.033670425415,25.033670425415,25.033670425415,25.033670425415,25.033670425415,25.033670425415,25.033670425415,25.033670425415,25.033670425415,25.010379991693,25.033670425415,25.033670425415,25.3482456207275,25.1078202928816,25.1682286014447,25.033670425415,25.151252227847,25.033670425415,25.101686683861,25.0415184552357,25.3347840695768,25.0609170958752,25.0511468251546,25.033670425415
"X1873.01.16","Floridian",24.25925255,24.53028297,24.53028297,24.53028297,24.53028297,24.53028297,24.3137782,24.27615971,24.53028297,24.53028297,24.25925255,24.26322838,24.53028297,24.47607689,24.25925255,24.53028297,24.43914032,24.53028297,24.25925255,24.2793464660645,24.2793464660645,24.2793464660645,24.2793464660645,24.2793464660645,24.2793464660645,24.2793464660645,24.2793464660645,24.2793464660645,24.2793464660645,24.2462411266262,24.2793464660645,24.2793464660645,24.5302829742432,24.3384957858494,24.3866834695629,24.2793464660645,24.3731414230964,24.2793464660645,24.3336030083734,24.2856068363309,24.5195447002445,24.3010811242532,24.2932873831855,24.2793464660645
"X1873.02.15","Floridian",24.06983185,24.19711685,24.19711685,24.19711685,24.19711685,24.19711685,24.1111036,24.08249882,24.19711685,24.19711685,24.06983185,24.07284125,24.19711685,24.17165985,24.06983185,24.19711685,24.22083359,24.19711685,24.06983185,23.9312896728516,23.9312896728516,23.9312896728516,23.9312896728516,23.9312896728516,23.9312896728516,23.9312896728516,23.9312896728516,23.9312896728516,23.9312896728516,23.8919893685034,23.9312896728516,23.9312896728516,24.1971168518066,23.9939489364624,24.0449960962196,23.9312896728516,24.0306504594066,23.9312896728516,23.9887658196527,23.937921535944,24.1857413644189,23.9543140741784,23.9460578494602,23.9312896728516
"X1873.03.16","Floridian",24.32431602,24.49888611,24.49888611,24.49888611,24.49888611,24.49888611,24.36969294,24.33768424,24.49888611,24.49888611,24.32431602,24.32762476,24.49888611,24.46397209,24.32431602,24.49888611,24.47084198,24.49888611,24.32431602,24.2260971069336,24.2260971069336,24.2260971069336,24.2260971069336,24.2260971069336,24.2260971069336,24.2260971069336,24.2260971069336,24.2260971069336,24.2260971069336,24.1942084425587,24.2260971069336,24.2260971069336,24.4988861083984,24.2903973715646,24.3427814196989,24.2260971069336,24.3280600809818,24.2260971069336,24.2850785126557,24.2329026537477,24.4872127051826,24.2497245007613,24.2412520514594,24.2260971069336
"X1873.04.16","Floridian",25.47007561,25.53071976,25.53071976,25.53071976,25.53071976,25.53071976,25.50028311,25.47792532,25.53071976,25.53071976,25.47007561,25.47227824,25.53071976,25.51859093,25.47007561,25.53071976,25.55294228,25.53071976,25.47007561,25.1185340881348,25.1185340881348,25.1185340881348,25.1185340881348,25.1185340881348,25.1185340881348,25.1185340881348,25.1185340881348,25.1185340881348,25.1185340881348,25.0933999724307,25.1185340881348,25.1185340881348,25.5307197570801,25.2156921386719,25.294844721094,25.1185340881348,25.2726006980055,25.1185340881348,25.2076553138527,25.1288173064868,25.5130811811567,25.154235209067,25.1414332919651,25.1185340881348
"X1873.05.16","Floridian",26.65224457,26.5912075,26.5912075,26.5912075,26.5912075,26.5912075,26.66139003,26.65340898,26.5912075,26.5912075,26.65224457,26.65291142,26.5912075,26.60341492,26.65224457,26.5912075,26.65587692,26.5912075,26.65224457,26.2105884552002,26.2105884552002,26.2105884552002,26.2105884552002,26.2105884552002,26.2105884552002,26.2105884552002,26.2105884552002,26.2105884552002,26.2105884552002,26.1978785498668,26.2105884552002,26.2105884552002,26.5912075042725,26.3003058024815,26.3733966033583,26.2105884552002,26.3528561053416,26.2105884552002,26.2928844658104,26.2200841487321,26.5749197521725,26.2435554594505,26.2317339579264,26.2105884552002
"X1873.06.16","Floridian",28.26390457,28.09690094,28.09690094,28.09690094,28.09690094,28.09690094,28.25805501,28.2598905,28.09690094,28.09690094,28.26390457,28.26347804,28.09690094,28.13030167,28.26390457,28.09690094,28.202285,28.09690094,28.26390457,27.7865772247314,27.7865772247314,27.7865772247314,27.7865772247314,27.7865772247314,27.7865772247314,27.7865772247314,27.7865772247314,27.7865772247314,27.7865772247314,27.782680834754,27.7865772247314,27.7865772247314,28.0969009399414,27.8597249576024,27.9193168485785,27.7865772247314,27.9025699104724,27.7865772247314,27.8536742442363,27.7943191885205,28.0836213214977,27.8134556567575,27.803817431132,27.7865772247314
"X1873.07.16","Floridian",29.46546936,29.31787491,29.31787491,29.31787491,29.31787491,29.31787491,29.45787048,29.46104739,29.31787491,29.31787491,29.46546936,29.46491528,29.31787491,29.3473938,29.46546936,29.31787491,29.39433861,29.31787491,29.46546936,29.1170463562012,29.1170463562012,29.1170463562012,29.1170463562012,29.1170463562012,29.1170463562012,29.1170463562012,29.1170463562012,29.1170463562012,29.1170463562012,29.1118116023177,29.1170463562012,29.1170463562012,29.3178749084473,29.1643845149449,29.2029498987804,29.1170463562012,29.1921119796349,29.1170463562012,29.160468745876,29.1220566319329,29.3092808938241,29.1344409552146,29.1282034979926,29.1170463562012
